Order ID,Order ID,Segment_Label,Segment_Name,Cluster_Quality_Score,Recency,Frequency,Monetary,Loyalty_Score,DBSCAN_Segment,PCA1,PCA2,Item Price
4374,4374,1,High_Value,0.7515142972872061,5,1,10450.0,0.2874362001438077,1,-0.911480259563446,-1.3944215311995574,10450.0
4373,4373,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4372,4372,1,High_Value,0.7390884787755261,5,2,10230.0,0.29576866505492294,0,-0.9412178915968868,-1.289320935370369,950.0
4372,4372,1,High_Value,0.7519886383718597,5,2,10230.0,0.29576866505492294,0,-0.8835355046719755,-1.299063126013691,9280.0
4371,4371,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4370,4370,1,High_Value,0.7304209311032631,5,1,28458.0,0.28750728444973667,1,-0.8740310133060581,-1.4017551434958186,14229.0
4369,4369,1,High_Value,0.7443946764832569,5,1,158962.125,0.2880224330029624,4,-0.7233014079597208,-1.4688620760426252,3179.2425
4368,4368,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4367,4367,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4366,4366,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4365,4365,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4364,4364,1,High_Value,0.7326745164968795,5,3,12142.860037999999,0.3041095491616981,6,-0.8851159500049394,-1.1996120441331284,3179.673
4364,4364,1,High_Value,0.7353063857299709,5,3,12142.860037999999,0.3041095491616981,6,-0.8816949373692683,-1.1992404426305288,4253.7
4364,4364,1,High_Value,0.7262309587950686,5,3,12142.860037999999,0.3041095491616981,6,-0.9005569114388262,-1.1960547744033412,1529.814038
4363,4363,1,High_Value,0.7473939522332176,5,2,4040.0,0.2957442308116033,0,-0.9314970648342075,-1.2911236369454435,2605.0
4363,4363,1,High_Value,0.7417587792135656,5,2,4040.0,0.2957442308116033,0,-0.9395989126976104,-1.2897552860387584,1435.0
4362,4362,1,High_Value,0.7489484678342824,5,1,112500.0,0.28783902963181573,1,-0.8266273219263272,-1.4181112583322328,11250.0
4361,4361,1,High_Value,0.7588847330210642,5,1,12719.1225,0.2874451572183291,1,-0.9345168814392238,-1.39157297803604,6359.56125
4360,4360,1,High_Value,0.7353002695555996,5,3,10733.373,0.3041039853896072,6,-0.8820910235843735,-1.1992101872248055,4253.7
4360,4360,1,High_Value,0.7243786814267221,5,3,10733.373,0.3041039853896072,6,-0.8967265408834615,-1.1984385801853854,1100.0
4360,4360,1,High_Value,0.7325547362110999,5,3,10733.373,0.3041039853896072,6,-0.8895282914093197,-1.1979540796869814,3179.673
4359,4359,1,High_Value,0.7540688332796249,5,2,10659.0,0.29577035847824834,0,-0.8897579346407181,-1.2980010446204144,8364.0
4359,4359,1,High_Value,0.7460710743146284,5,2,10659.0,0.29577035847824834,0,-0.9317836736860106,-1.2909031628659944,2295.0
4358,4358,1,High_Value,0.7588847330210642,5,1,12719.1225,0.2874451572183291,1,-0.9345168814392238,-1.39157297803604,6359.56125
4357,4357,1,High_Value,0.7588847330210642,5,1,12719.1225,0.2874451572183291,1,-0.9345168814392238,-1.39157297803604,6359.56125
4356,4356,1,High_Value,0.7586599124199885,5,1,6359.56125,0.28742005365338746,1,-0.9409546143643919,-1.3895498340559447,6359.56125
4355,4355,1,High_Value,0.7475910067397957,5,2,15110.0,0.2957879282386709,0,-0.924484620059023,-1.2929421766079825,2605.0
4355,4355,1,High_Value,0.7544891848436813,5,2,15110.0,0.2957879282386709,0,-0.9077785019670308,-1.295875668509867,4950.0
4354,4354,1,High_Value,0.7390893918475416,5,2,10400.0,0.2957693361084551,0,-0.941170119141552,-1.2893245845128114,950.0
4354,4354,1,High_Value,0.7514888036323055,5,2,10400.0,0.2957693361084551,0,-0.8823105406467446,-1.299265595373344,9450.0
4353,4353,1,High_Value,0.7588847330210642,5,1,12719.1225,0.2874451572183291,1,-0.9345168814392238,-1.39157297803604,6359.56125
4352,4352,1,High_Value,0.7390880280456115,5,2,10147.578688,0.29576833970720207,0,-0.941241053175982,-1.2893191661520875,950.0
4352,4352,1,High_Value,0.7522170494353582,5,2,10147.578688,0.29576833970720207,0,-0.8841294055079306,-1.2989649625415587,9197.578688
4351,4351,1,High_Value,0.7588847330210642,5,1,12719.1225,0.2874451572183291,1,-0.9345168814392238,-1.39157297803604,6359.56125
4350,4350,1,High_Value,0.7527401461207782,5,2,12392.75,0.29577720223743337,0,-0.8848666444472434,-1.2987820820254508,9000.0
4350,4350,1,High_Value,0.7504365681093462,5,2,12392.75,0.29577720223743337,0,-0.9236949234490092,-1.2922242310668952,3392.75
4349,4349,1,High_Value,0.7419277818044432,5,1,11400.0,0.28743995014884066,1,-0.9377114437407802,-1.3992391105240238,950.0
4348,4348,1,High_Value,0.7419165673157305,5,1,10450.0,0.2874362001438077,1,-0.9415498699063136,-1.3977725611112608,950.0
4347,4347,1,High_Value,0.7473097484925071,5,1,11364.66188,0.2874398106560745,1,-0.9048895072207982,-1.39551089005334,11364.66188
4346,4346,1,High_Value,0.7496986000783611,5,2,12377.251688,0.2957771410598039,0,-0.9251747636875771,-1.2919746982964793,3179.673
4346,4346,1,High_Value,0.7522321961258153,5,2,12377.251688,0.2957771410598039,0,-0.8835028351914378,-1.2990128236849579,9197.578688
4345,4345,1,High_Value,0.7547566803538797,5,2,11609.396,0.2957741100464412,0,-0.9110538931031753,-1.2943795852968731,5250.05
4345,4345,1,High_Value,0.7498329506195993,5,2,11609.396,0.2957741100464412,0,-0.9213742870368818,-1.293585924897015,3179.673
4344,4344,1,High_Value,0.7495641971721577,5,2,15650.0,0.29579005982047907,0,-0.9208064208927578,-1.293572991238909,3100.0
4344,4344,1,High_Value,0.7515230999162564,5,2,15650.0,0.29579005982047907,0,-0.8808352148202279,-1.2993782894781951,9450.0
4343,4343,1,High_Value,0.7548633586172109,5,2,266510.06552,0.2967802982502201,-1,-0.7401299938773506,-1.3378184432119393,6662.751638
4343,4343,1,High_Value,0.7548633586172109,5,2,266510.06552,0.2967802982502201,-1,-0.7401299938773506,-1.3378184432119393,6662.751638
4342,4342,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4341,4341,1,High_Value,0.7512448358683724,5,1,95390.19,0.2877714908174873,1,-0.8214839544973,-1.434945510190062,3179.673
4340,4340,1,High_Value,0.7512448358683724,5,1,95390.19,0.2877714908174873,1,-0.8214839544973,-1.434945510190062,3179.673
4339,4339,1,High_Value,0.75568609612731,5,1,12456.5175,0.28744412061825364,1,-0.9461061758889076,-1.390512889946847,4152.1725
4338,4338,1,High_Value,0.7443946764832569,5,1,158962.125,0.2880224330029624,4,-0.7233014079597208,-1.4688620760426252,3179.2425
4337,4337,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4336,4336,1,High_Value,0.744396032342016,5,1,158983.65,0.28802251797018164,4,-0.7232881699621669,-1.4688647591983661,3179.673
4335,4335,1,High_Value,0.7530691256514768,5,1,60405.6075,0.28763339359596213,1,-0.8754984614453942,-1.4162886132101158,3179.2425
4334,4334,1,High_Value,0.7512103876517452,5,2,320850.0,0.2969947982794702,-1,-0.7944486751900184,-1.3149678717284303,4085.0
4334,4334,1,High_Value,0.7274302501967413,5,2,320850.0,0.2969947982794702,-1,-0.6462416138029923,-1.3589173382574855,14000.0
4333,4333,1,High_Value,0.7513036799114076,5,1,10500.0,0.28743639751249367,1,-0.9111199760266134,-1.39448108101122,10500.0
4332,4332,1,High_Value,0.7555385554234924,5,1,183400.0,0.28811889842848176,1,-0.7727285677913477,-1.4368309939427266,9170.0
4331,4331,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4330,4330,1,High_Value,0.7478767867095183,5,1,11250.0,0.2874393580427828,1,-0.9057157229741237,-1.395374328186162,11250.0
4329,4329,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4328,4328,1,High_Value,0.7558740580954063,5,1,18600.0,0.2874683712396163,1,-0.9119161603285664,-1.3953775738691092,9300.0
4327,4327,1,High_Value,0.7247324095777046,5,1,15000.0,0.28745416069422847,1,-0.8786944577116756,-1.3998405640608702,15000.0
4326,4326,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4325,4325,1,High_Value,0.7199284416762419,5,3,685200.0,0.30676635722726414,-1,-0.4911175897527196,-1.285305983055674,10450.0
4325,4325,1,High_Value,0.7255181046227739,5,3,685200.0,0.30676635722726414,-1,-0.6116111967167998,-1.2384770052357883,9170.0
4325,4325,1,High_Value,0.7061975085925483,5,3,685200.0,0.30676635722726414,-1,-0.5077455755103562,-1.272752977274607,14000.0
4324,4324,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4323,4323,1,High_Value,0.7511296386806013,5,1,16500.0,0.28746008175480675,1,-0.9434472724800449,-1.3935096252703345,2750.0
4322,4322,1,High_Value,0.751390834764186,5,1,24750.0,0.2874926475879872,1,-0.929337281426668,-1.3984648843104417,2750.0
4321,4321,1,High_Value,0.7510112190291984,5,1,13750.0,0.28744922647707993,1,-0.9481506028311704,-1.3918578722569654,2750.0
4320,4320,1,High_Value,0.7514464930127126,5,1,27500.0,0.287503502865714,1,-0.9246339510755426,-1.4001166373238105,2750.0
4319,4319,1,High_Value,0.7514464930127126,5,1,27500.0,0.287503502865714,1,-0.9246339510755426,-1.4001166373238105,2750.0
4318,4318,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4317,4317,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4316,4316,1,High_Value,0.7564303373837606,5,1,27510.0,0.2875035423394512,1,-0.9051272075468865,-1.3975216810653834,9170.0
4315,4315,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4314,4314,1,High_Value,0.7554291344579466,5,1,18900.0,0.287469555451732,1,-0.9107632343692691,-1.3955716569374816,9450.0
4313,4313,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4312,4312,1,High_Value,0.7558740580954063,5,1,18600.0,0.2874683712396163,1,-0.9119161603285664,-1.3953775738691092,9300.0
4311,4311,1,High_Value,0.7564303373837606,5,1,27510.0,0.2875035423394512,1,-0.9051272075468865,-1.3975216810653834,9170.0
4310,4310,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4309,4309,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4308,4308,1,High_Value,0.7453889347650502,5,1,3366.0,0.28740823694838347,1,-0.9704617405416819,-1.3855220356571711,1683.0
4307,4307,1,High_Value,0.7569347796203766,5,1,91700.0,0.2877569242584638,1,-0.8506101205887234,-1.4137078687207603,9170.0
4306,4306,1,High_Value,0.7569347796203766,5,1,91700.0,0.2877569242584638,1,-0.8506101205887234,-1.4137078687207603,9170.0
4305,4305,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4304,4304,1,High_Value,0.7331851359930724,5,3,10892.75,0.30410461451018844,6,-0.8880080191813627,-1.198206700891674,3392.75
4304,4304,1,High_Value,0.7244271708928016,5,3,10892.75,0.30410461451018844,6,-0.8896334345472567,-1.2013288385539072,1080.0
4304,4304,1,High_Value,0.7240409161483862,5,3,10892.75,0.30410461451018844,6,-0.9006393464802128,-1.1969210825496233,1050.0
4303,4303,1,High_Value,0.752929810605299,5,1,31000.0,0.28751731867373,1,-0.9205983839929278,-1.4008575923065105,3100.0
4302,4302,1,High_Value,0.752929810605299,5,1,31000.0,0.28751731867373,1,-0.9205983839929278,-1.4008575923065105,3100.0
4301,4301,1,High_Value,0.7564303373837606,5,1,27510.0,0.2875035423394512,1,-0.9051272075468865,-1.3975216810653834,9170.0
4300,4300,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4299,4299,1,High_Value,0.7540859808615938,5,2,13314.0,0.29578083875547184,0,-0.8890118412941652,-1.2980580356391533,8364.0
4299,4299,1,High_Value,0.7543289021030999,5,2,13314.0,0.29578083875547184,0,-0.9126526178801972,-1.2940652578652876,4950.0
4298,4298,1,High_Value,0.752929810605299,5,1,31000.0,0.28751731867373,1,-0.9205983839929278,-1.4008575923065105,3100.0
4297,4297,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4296,4296,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4295,4295,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4294,4294,1,High_Value,0.7564303373837606,5,1,27510.0,0.2875035423394512,1,-0.9051272075468865,-1.3975216810653834,9170.0
4293,4293,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4292,4292,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4291,4291,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4290,4290,1,High_Value,0.7407790553895467,5,2,470800.0,0.2975867069686108,0,-0.54751422274142,-1.392540962445657,9450.0
4290,4290,1,High_Value,0.7479543643573647,5,2,470800.0,0.2975867069686108,0,-0.7070099140640359,-1.3280693839764859,9280.0
4289,4289,1,High_Value,0.7479543643573647,5,2,470800.0,0.2975867069686108,0,-0.7070099140640359,-1.3280693839764859,9280.0
4289,4289,1,High_Value,0.7407790553895467,5,2,470800.0,0.2975867069686108,0,-0.54751422274142,-1.392540962445657,9450.0
4288,4288,1,High_Value,0.7489722745745538,5,2,422700.0,0.2973968382927344,0,-0.6943607262637207,-1.337659042689222,9280.0
4288,4288,1,High_Value,0.7455682112574895,5,2,422700.0,0.2973968382927344,0,-0.6137021118877394,-1.3701257439653054,9450.0
4287,4287,1,High_Value,0.751541741364735,5,2,18730.0,0.29580221773153315,0,-0.8799696903353379,-1.2994444033530415,9450.0
4287,4287,1,High_Value,0.7520429978557701,5,2,18730.0,0.29580221773153315,0,-0.8811468819052339,-1.299245583135831,9280.0
4286,4286,1,High_Value,0.7564303373837606,5,1,27510.0,0.2875035423394512,1,-0.9051272075468865,-1.3975216810653834,9170.0
4285,4285,1,High_Value,0.7400380122945868,5,1,458500.0,0.28920482093853567,5,-0.5390839093992202,-1.5062003696086264,9170.0
4284,4284,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4283,4283,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4282,4282,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4281,4281,1,High_Value,0.752335883917411,5,1,12400.0,0.2874438975225595,1,-0.9498274209828721,-1.3907310033589229,3100.0
4280,4280,1,High_Value,0.7564303373837606,5,1,27510.0,0.2875035423394512,1,-0.9051272075468865,-1.3975216810653834,9170.0
4279,4279,1,High_Value,0.752335883917411,5,1,12400.0,0.2874438975225595,1,-0.9498274209828721,-1.3907310033589229,3100.0
4278,4278,1,High_Value,0.7497490830030173,5,1,2605.0,0.2874052329969834,1,-0.9680087464924875,-1.3850781657496671,2605.0
4277,4277,1,High_Value,0.7413928620507159,5,1,1000.0,0.2873988974621647,1,-0.9795738480248152,-1.3831666167952918,1000.0
4276,4276,1,High_Value,0.7520066613830761,5,1,6200.0,0.28741942380550267,1,-0.9595704333128534,-1.3873554737097267,3100.0
4275,4275,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4274,4274,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4273,4273,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4272,4272,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4271,4271,1,High_Value,0.7582093734166909,5,1,7841.25,0.2874259024326187,1,-0.9302780530976891,-1.3913145197760517,7841.25
4270,4270,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4269,4269,1,High_Value,0.7560155568268342,5,1,18500.0,0.2874679765022444,1,-0.9123004689816655,-1.3953128795129852,9250.0
4268,4268,1,High_Value,0.752384290264368,5,2,37000.0,0.29587433624937637,0,-0.8709932758510979,-1.3017246602133874,9250.0
4268,4268,1,High_Value,0.752384290264368,5,2,37000.0,0.29587433624937637,0,-0.8709932758510979,-1.3017246602133874,9250.0
4267,4267,1,High_Value,0.752384290264368,5,2,37000.0,0.29587433624937637,0,-0.8709932758510979,-1.3017246602133874,9250.0
4267,4267,1,High_Value,0.752384290264368,5,2,37000.0,0.29587433624937637,0,-0.8709932758510979,-1.3017246602133874,9250.0
4266,4266,1,High_Value,0.7560155568268342,5,1,18500.0,0.2874679765022444,1,-0.9123004689816655,-1.3953128795129852,9250.0
4265,4265,1,High_Value,0.7560155568268342,5,1,18500.0,0.2874679765022444,1,-0.9123004689816655,-1.3953128795129852,9250.0
4264,4264,1,High_Value,0.7325404994549478,5,1,70000.0,0.2876712662487649,1,-0.8454642024040224,-1.4098866698962378,14000.0
4263,4263,1,High_Value,0.7580418670325783,5,1,7995.0,0.28742650934132796,1,-0.9291701812219287,-1.391497635446915,7995.0
4262,4262,1,High_Value,0.7307893445385543,5,1,280000.0,0.28850021472972204,-1,-0.6938294797378747,-1.4520258026535742,14000.0
4261,4261,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4260,4260,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4259,4259,1,High_Value,0.752335883917411,5,1,12400.0,0.2874438975225595,1,-0.9498274209828721,-1.3907310033589229,3100.0
4258,4258,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4257,4257,1,High_Value,0.7562328202533131,5,1,18340.0,0.2874673449224494,1,-0.912915362826624,-1.3952093685431868,9170.0
4256,4256,1,High_Value,0.7471370528117612,6,2,11730.0,0.2932535777121399,0,-0.9240835724691766,-1.2519125387570715,1683.0
4256,4256,1,High_Value,0.7586038135138702,6,2,11730.0,0.2932535777121399,0,-0.8815376308344427,-1.2582203313690685,8364.0
4255,4255,1,High_Value,0.7567744844125718,6,2,10853.0,0.29325011586538846,0,-0.8762028075285153,-1.2591441478228886,9170.0
4255,4255,1,High_Value,0.7470061904832342,6,2,10853.0,0.29325011586538846,0,-0.9280477091980004,-1.2503878715507937,1683.0
4254,4254,1,High_Value,0.747001146938949,6,2,10047.0,0.2932469342821711,0,-0.9282742068391763,-1.250370570322506,1683.0
4254,4254,1,High_Value,0.7585914363299245,6,2,10047.0,0.2932469342821711,0,-0.8820105781422577,-1.2581842048588845,8364.0
4253,4253,1,High_Value,0.7470061904832342,6,2,10853.0,0.29325011586538846,0,-0.9280477091980004,-1.2503878715507937,1683.0
4253,4253,1,High_Value,0.7567744844125718,6,2,10853.0,0.29325011586538846,0,-0.8762028075285153,-1.2591441478228886,9170.0
4252,4252,1,High_Value,0.7572320348596755,6,2,140900.0,0.29376345997540293,0,-0.8179632240358997,-1.27056204686573,9280.0
4252,4252,1,High_Value,0.7569556732395047,6,2,140900.0,0.29376345997540293,0,-0.7903148334906225,-1.2815075992300813,9450.0
4251,4251,1,High_Value,0.7355780306111356,6,1,70000.0,0.28515025784540354,1,-0.8375448650663565,-1.370082967047502,14000.0
4250,4250,1,High_Value,0.7352748357979054,6,1,210000.0,0.28570289016604167,-1,-0.7364550499555912,-1.3981757222190596,14000.0
4249,4249,1,High_Value,0.7352748357979054,6,1,210000.0,0.28570289016604167,-1,-0.7364550499555912,-1.3981757222190596,14000.0
4248,4248,1,High_Value,0.7470772153366364,6,1,412650.0,0.2865028254501653,9,-0.5701053484602421,-1.4548351041489074,9170.0
4247,4247,1,High_Value,0.7470772153366364,6,1,412650.0,0.2865028254501653,9,-0.5701053484602421,-1.4548351041489074,9170.0
4246,4246,1,High_Value,0.7594896758551983,6,1,18600.0,0.284947362836255,1,-0.9039968229909005,-1.3555738710203737,9300.0
4245,4245,1,High_Value,0.7594896758551983,6,1,18600.0,0.284947362836255,1,-0.9039968229909005,-1.3555738710203737,9300.0
4244,4244,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4243,4243,1,High_Value,0.7594896758551983,6,1,18600.0,0.284947362836255,1,-0.9039968229909005,-1.3555738710203737,9300.0
4242,4242,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4241,4241,1,High_Value,0.7594896758551983,6,1,18600.0,0.284947362836255,1,-0.9039968229909005,-1.3555738710203737,9300.0
4240,4240,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4239,4239,1,High_Value,0.7594896758551983,6,1,18600.0,0.284947362836255,1,-0.9039968229909005,-1.3555738710203737,9300.0
4238,4238,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4237,4237,1,High_Value,0.7588143572195193,6,2,10850.0,0.2932501040232673,0,-0.901056286157167,-1.2559805224446237,4950.0
4237,4237,1,High_Value,0.742860394252548,6,2,10850.0,0.2932501040232673,0,-0.9331243253044703,-1.2495305411587776,950.0
4236,4236,1,High_Value,0.7594896758551983,6,1,18600.0,0.284947362836255,1,-0.9039968229909005,-1.3555738710203737,9300.0
4235,4235,1,High_Value,0.7564608459220555,6,2,10230.0,0.2932476566515616,0,-0.8756161673343096,-1.2592594231649552,9280.0
4235,4235,1,High_Value,0.7428566662762546,6,2,10230.0,0.2932476566515616,0,-0.9332985542592209,-1.2495172325216335,950.0
4234,4234,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4233,4233,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4232,4232,1,High_Value,0.7532897150628951,6,2,12322.0,0.2932559145573814,0,-0.9182242910781432,-1.252008796641604,3042.0
4232,4232,1,High_Value,0.7564764542660861,6,2,12322.0,0.2932559145573814,0,-0.875028285119248,-1.2593043290825454,9280.0
4231,4231,1,High_Value,0.7532908083358668,6,2,12492.0,0.2932565856109136,0,-0.9181765186228084,-1.2520124457840467,3042.0
4231,4231,1,High_Value,0.7559666373084084,6,2,12492.0,0.2932565856109136,0,-0.873803321094017,-1.2595067984421988,9450.0
4230,4230,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4229,4229,1,High_Value,0.7590525212061633,6,1,18900.0,0.28494854704837064,1,-0.9028438970316032,-1.355767954088746,9450.0
4228,4228,1,High_Value,0.7532908083358668,6,2,12492.0,0.2932565856109136,0,-0.9181765186228084,-1.2520124457840467,3042.0
4228,4228,1,High_Value,0.7559666373084084,6,2,12492.0,0.2932565856109136,0,-0.873803321094017,-1.2595067984421988,9450.0
4227,4227,1,High_Value,0.7459587159823772,6,1,11280.0,0.28491846806063303,1,-0.9354165846178799,-1.3568791373838207,1128.0
4226,4226,2,At_Risk,0.030139914486541287,6,1,7320000.0,0.31376871730702016,-1,5.302129347168142,-3.1989630420728936,9150.0
4225,4225,1,High_Value,0.565214425751723,6,1,1830000.0,0.2920976355905684,-1,0.6350022072295407,-1.8128102194256064,9150.0
4224,4224,1,High_Value,0.6503531541844239,6,5,306976.0,0.31941902401313355,-1,-0.616896145098357,-0.9982080866450421,17000.0
4224,4224,1,High_Value,0.6321540996912067,6,5,306976.0,0.31941902401313355,-1,-0.6023824452549765,-0.999192909336827,19988.0
4224,4224,1,High_Value,0.6795929311172583,6,5,306976.0,0.31941902401313355,-1,-0.6089842538181028,-1.0138078782126734,9450.0
4224,4224,1,High_Value,0.6756734099438426,6,5,306976.0,0.31941902401313355,-1,-0.6981041411123002,-0.9894195319514277,2250.0
4224,4224,1,High_Value,0.6787139602783564,6,5,306976.0,0.31941902401313355,-1,-0.6672891736825072,-0.9999509650585047,3450.0
4223,4223,1,High_Value,0.7333954067550005,6,2,104000.0,0.2936178018851776,8,-0.7918819480670246,-1.2768274636765125,14000.0
4223,4223,1,High_Value,0.7105816048417796,6,2,104000.0,0.2936178018851776,-1,-0.7890338534610503,-1.2730540580686107,17000.0
4222,4222,1,High_Value,0.7459587159823772,6,1,11280.0,0.28491846806063303,1,-0.9354165846178799,-1.3568791373838207,1128.0
4221,4221,1,High_Value,0.7310224902286723,6,2,25299.0,0.29330713962613086,8,-0.8371114366939767,-1.2653708948264024,14229.0
4221,4221,1,High_Value,0.7496326885491286,6,2,25299.0,0.29330713962613086,0,-0.8589864259251645,-1.2616763473783528,11070.0
4220,4220,1,High_Value,0.7310224902286723,6,2,25299.0,0.29330713962613086,8,-0.8371114366939767,-1.2653708948264024,14229.0
4220,4220,1,High_Value,0.7496326885491286,6,2,25299.0,0.29330713962613086,0,-0.8589864259251645,-1.2616763473783528,11070.0
4219,4219,1,High_Value,0.7459587159823772,6,1,11280.0,0.28491846806063303,1,-0.9354165846178799,-1.3568791373838207,1128.0
4218,4218,1,High_Value,0.7571847983637351,6,2,15500.0,0.29326845931105994,0,-0.9089662423752689,-1.2534898072126257,4250.0
4218,4218,1,High_Value,0.7487036663049478,6,2,15500.0,0.29326845931105994,0,-0.8604936483207216,-1.2616765220389468,11250.0
4217,4217,1,High_Value,0.7456651284954102,6,1,10800.0,0.284916573321248,1,-0.9359700338177813,-1.3567775207004789,1080.0
4216,4216,1,High_Value,0.7456651284954102,6,1,10800.0,0.284916573321248,1,-0.9359700338177813,-1.3567775207004789,1080.0
4215,4215,1,High_Value,0.7527542815304753,6,2,14350.0,0.29326391983128325,0,-0.9148909554915904,-1.2534536632952267,2870.0
4215,4215,1,High_Value,0.7528765522243172,6,2,14350.0,0.29326391983128325,0,-0.9109364763132545,-1.2550561571046508,2870.0
4214,4214,1,High_Value,0.7459587159823772,6,1,11280.0,0.28491846806063303,1,-0.9354165846178799,-1.3568791373838207,1128.0
4213,4213,1,High_Value,0.7456651284954102,6,1,10800.0,0.284916573321248,1,-0.9359700338177813,-1.3567775207004789,1080.0
